magazine,year,month,day,circulation,price,type,publishing company,titles included,editor,magazine_id,type_id,circulation_for_db,price_for_db
Saturday Evening Post,1927,8,6,2767162,$0.05 ,,,,George Horace Lorimer,5,0,2767162,$0.05 
Saturday Evening Post,1927,8,13,2790370,$0.05 ,,,,George Horace Lorimer,5,0,2790370,$0.05 
Saturday Evening Post,1927,8,20,2802418,$0.05 ,,,,George Horace Lorimer,5,0,2802418,$0.05 
Saturday Evening Post,1927,8,27,2801609,$0.05 ,,,,George Horace Lorimer,5,0,2801609,$0.05 
Saturday Evening Post,1927,9,3,2798973,$0.05 ,,,,George Horace Lorimer,5,0,2798973,$0.05 
Saturday Evening Post,1927,9,10,2823692,$0.05 ,,,,George Horace Lorimer,5,0,2823692,$0.05 
Saturday Evening Post,1927,9,17,2838783,$0.05 ,,,,George Horace Lorimer,5,0,2838783,$0.05 
Saturday Evening Post,1927,9,24,2842658,$0.05 ,,,,George Horace Lorimer,5,0,2842658,$0.05 
Saturday Evening Post,1927,10,1,2831469,$0.05 ,,,,George Horace Lorimer,5,0,2831469,$0.05 
Saturday Evening Post,1927,10,8,2874489,$0.05 ,,,,George Horace Lorimer,5,0,2874489,$0.05 
Saturday Evening Post,1927,10,15,2890347,$0.05 ,,,,George Horace Lorimer,5,0,2890347,$0.05 
Saturday Evening Post,1927,10,22,2905874,$0.05 ,,,,George Horace Lorimer,5,0,2905874,$0.05 
Saturday Evening Post,1927,10,29,2930915,$0.05 ,,,,George Horace Lorimer,5,0,2930915,$0.05 
Saturday Evening Post,1927,11,5,2917353,$0.05 ,,,,George Horace Lorimer,5,0,2917353,$0.05 
Saturday Evening Post,1927,11,12,2917391,$0.05 ,,,,George Horace Lorimer,5,0,2917391,$0.05 
Saturday Evening Post,1927,11,19,2918370,$0.05 ,,,,George Horace Lorimer,5,0,2918370,$0.05 
Saturday Evening Post,1927,11,26,2925684,$0.05 ,,,,George Horace Lorimer,5,0,2925684,$0.05 
Saturday Evening Post,1927,12,3,2949155,$0.05 ,,,,George Horace Lorimer,5,0,2949155,$0.05 
Saturday Evening Post,1927,12,10,2924181,$0.05 ,,,,George Horace Lorimer,5,0,2924181,$0.05 
Saturday Evening Post,1927,12,17,2881844,$0.05 ,,,,George Horace Lorimer,5,0,2881844,$0.05 
Saturday Evening Post,1927,12,24,2786513,$0.05 ,,,,George Horace Lorimer,5,0,2786513,$0.05 
Saturday Evening Post,1927,12,31,2807697,$0.05 ,,,,George Horace Lorimer,5,0,2807697,$0.05 
Saturday Evening Post,1928,1,7,2936839,$0.05 ,slick,,,George Horace Lorimer,5,3,2936839,$0.05 
Saturday Evening Post,1928,1,14,2959411,$0.05 ,slick,,,George Horace Lorimer,5,3,2959411,$0.05 
Saturday Evening Post,1928,1,21,2964525,$0.05 ,slick,,,George Horace Lorimer,5,3,2964525,$0.05 
Saturday Evening Post,1928,1,28,2968229,$0.05 ,slick,,,George Horace Lorimer,5,3,2968229,$0.05 
Saturday Evening Post,1928,2,4,2941550,$0.05 ,slick,,,George Horace Lorimer,5,3,2941550,$0.05 
Saturday Evening Post,1928,2,11,2945557,$0.05 ,slick,,,George Horace Lorimer,5,3,2945557,$0.05 
Saturday Evening Post,1928,2,18,2960280,$0.05 ,slick,,,George Horace Lorimer,5,3,2960280,$0.05 
Saturday Evening Post,1928,2,25,2977626,$0.05 ,slick,,,George Horace Lorimer,5,3,2977626,$0.05 
Saturday Evening Post,1928,3,3,3028408,$0.05 ,slick,,,George Horace Lorimer,5,3,3028408,$0.05 
Saturday Evening Post,1928,3,10,2966406,$0.05 ,slick,,,George Horace Lorimer,5,3,2966406,$0.05 
Saturday Evening Post,1928,3,17,2967516,$0.05 ,slick,,,George Horace Lorimer,5,3,2967516,$0.05 
Saturday Evening Post,1928,3,24,2951769,$0.05 ,slick,,,George Horace Lorimer,5,3,2951769,$0.05 
Saturday Evening Post,1928,3,31,2941129,$0.05 ,slick,,,George Horace Lorimer,5,3,2941129,$0.05 
Saturday Evening Post,1928,4,7,2912716,$0.05 ,slick,,,George Horace Lorimer,5,3,2912716,$0.05 
Saturday Evening Post,1928,4,14,2925864,$0.05 ,slick,,,George Horace Lorimer,5,3,2925864,$0.05 
Saturday Evening Post,1928,4,21,2921286,$0.05 ,slick,,,George Horace Lorimer,5,3,2921286,$0.05 
Saturday Evening Post,1928,4,28,2898800,$0.05 ,slick,,,George Horace Lorimer,5,3,2898800,$0.05 
Saturday Evening Post,1928,5,5,2871719,$0.05 ,slick,,,George Horace Lorimer,5,3,2871719,$0.05 
Saturday Evening Post,1928,5,12,2853803,$0.05 ,slick,,,George Horace Lorimer,5,3,2853803,$0.05 
Saturday Evening Post,1928,5,19,2852639,$0.05 ,slick,,,George Horace Lorimer,5,3,2852639,$0.05 
Saturday Evening Post,1928,5,26,2831735,$0.05 ,slick,,,George Horace Lorimer,5,3,2831735,$0.05 
Saturday Evening Post,1928,6,2,2811145,$0.05 ,slick,,,George Horace Lorimer,5,3,2811145,$0.05 
Saturday Evening Post,1928,6,9,2794589,$0.05 ,slick,,,George Horace Lorimer,5,3,2794589,$0.05 
Saturday Evening Post,1928,6,16,2784552,$0.05 ,slick,,,George Horace Lorimer,5,3,2784552,$0.05 
Saturday Evening Post,1928,6,23,2763212,$0.05 ,slick,,,George Horace Lorimer,5,3,2763212,$0.05 
Saturday Evening Post,1928,6,30,2723108,$0.05 ,slick,,,George Horace Lorimer,5,3,2723108,$0.05 
Saturday Evening Post,1928,7,7,2704521,$0.05 ,,,,George Horace Lorimer,5,0,2704521,$0.05 
Saturday Evening Post,1928,7,14,2726497,$0.05 ,,,,George Horace Lorimer,5,0,2726497,$0.05 
Saturday Evening Post,1928,7,21,2725768,$0.05 ,,,,George Horace Lorimer,5,0,2725768,$0.05 
Saturday Evening Post,1928,7,28,2726922,$0.05 ,,,,George Horace Lorimer,5,0,2726922,$0.05 
Saturday Evening Post,1928,8,4,2712501,$0.05 ,,,,George Horace Lorimer,5,0,2712501,$0.05 
Saturday Evening Post,1928,8,11,2721751,$0.05 ,,,,George Horace Lorimer,5,0,2721751,$0.05 
Saturday Evening Post,1928,8,18,2742959,$0.05 ,,,,George Horace Lorimer,5,0,2742959,$0.05 
Saturday Evening Post,1928,8,25,2742552,$0.05 ,,,,George Horace Lorimer,5,0,2742552,$0.05 
Saturday Evening Post,1928,9,1,2736767,$0.05 ,,,,George Horace Lorimer,5,0,2736767,$0.05 
Saturday Evening Post,1928,9,8,2761421,$0.05 ,,,,George Horace Lorimer,5,0,2761421,$0.05 
Saturday Evening Post,1928,9,15,2757774,$0.05 ,,,,George Horace Lorimer,5,0,2757774,$0.05 
Saturday Evening Post,1928,9,22,2769227,$0.05 ,,,,George Horace Lorimer,5,0,2769227,$0.05 
Saturday Evening Post,1928,9,29,2781933,$0.05 ,,,,George Horace Lorimer,5,0,2781933,$0.05 
Saturday Evening Post,1928,10,6,2810235,$0.05 ,,,,George Horace Lorimer,5,0,2810235,$0.05 
Saturday Evening Post,1928,10,13,2815168,$0.05 ,,,,George Horace Lorimer,5,0,2815168,$0.05 
Saturday Evening Post,1928,10,20,2823890,$0.05 ,,,,George Horace Lorimer,5,0,2823890,$0.05 
Saturday Evening Post,1928,10,27,2843555,$0.05 ,,,,George Horace Lorimer,5,0,2843555,$0.05 
Saturday Evening Post,1928,11,3,2854284,$0.05 ,,,,George Horace Lorimer,5,0,2854284,$0.05 
Saturday Evening Post,1928,11,10,2866978,$0.05 ,,,,George Horace Lorimer,5,0,2866978,$0.05 
Saturday Evening Post,1928,11,17,2864031,$0.05 ,,,,George Horace Lorimer,5,0,2864031,$0.05 
Saturday Evening Post,1928,11,24,2854247,$0.05 ,,,,George Horace Lorimer,5,0,2854247,$0.05 
Saturday Evening Post,1928,12,1,2862005,$0.05 ,,,,George Horace Lorimer,5,0,2862005,$0.05 
Saturday Evening Post,1928,12,8,2858446,$0.05 ,,,,George Horace Lorimer,5,0,2858446,$0.05 
Saturday Evening Post,1928,12,15,2837029,$0.05 ,,,,George Horace Lorimer,5,0,2837029,$0.05 
Saturday Evening Post,1928,12,22,2746970,$0.05 ,,,,George Horace Lorimer,5,0,2746970,$0.05 
Saturday Evening Post,1928,12,29,2746223,$0.05 ,,,,George Horace Lorimer,5,0,2746223,$0.05 
Saturday Evening Post,1929,1,5,2911915,$0.05 ,,,,George Horace Lorimer,5,0,2746223,$0.05 
Saturday Evening Post,1929,1,12,2929418,$0.05 ,,,,George Horace Lorimer,5,0,2929418,$0.05 
Saturday Evening Post,1929,1,19,2960827,$0.05 ,,,,George Horace Lorimer,5,0,2960827,$0.05 
Saturday Evening Post,1929,1,26,2977803,$0.05 ,,,,George Horace Lorimer,5,0,2977803,$0.05 
Saturday Evening Post,1929,2,2,2999851,$0.05 ,,,,George Horace Lorimer,5,0,2999851,$0.05 
Saturday Evening Post,1929,2,9,2998596,$0.05 ,,,,George Horace Lorimer,5,0,2998596,$0.05 
Saturday Evening Post,1929,2,16,3010935,$0.05 ,,,,George Horace Lorimer,5,0,3010935,$0.05 
Saturday Evening Post,1929,2,23,3026134,$0.05 ,,,,George Horace Lorimer,5,0,3026134,$0.05 
Saturday Evening Post,1929,3,2,3052082,$0.05 ,,,,George Horace Lorimer,5,0,3052082,$0.05 
Saturday Evening Post,1929,3,9,3025450,$0.05 ,,,,George Horace Lorimer,5,0,3025450,$0.05 
Saturday Evening Post,1929,3,16,3004195,$0.05 ,,,,George Horace Lorimer,5,0,3004195,$0.05 
Saturday Evening Post,1929,3,23,2972310,$0.05 ,,,,George Horace Lorimer,5,0,2972310,$0.05 
Saturday Evening Post,1929,3,30,2916356,$0.05 ,,,,George Horace Lorimer,5,0,2916356,$0.05 
Saturday Evening Post,1929,4,6,2920713,$0.05 ,,,,George Horace Lorimer,5,0,2920713,$0.05 
Saturday Evening Post,1929,4,13,2924521,$0.05 ,,,,George Horace Lorimer,5,0,2924521,$0.05 
Saturday Evening Post,1929,4,20,2927350,$0.05 ,,,,George Horace Lorimer,5,0,2927350,$0.05 
Saturday Evening Post,1929,4,27,2910256,$0.05 ,,,,George Horace Lorimer,5,0,2910256,$0.05 
Saturday Evening Post,1929,5,4,2881004,$0.05 ,,,,George Horace Lorimer,5,0,2881004,$0.05 
Saturday Evening Post,1929,5,11,2845437,$0.05 ,,,,George Horace Lorimer,5,0,2845437,$0.05 
Saturday Evening Post,1929,5,18,2836905,$0.05 ,,,,George Horace Lorimer,5,0,2836905,$0.05 
Saturday Evening Post,1929,5,25,2816477,$0.05 ,,,,George Horace Lorimer,5,0,2816477,$0.05 
Saturday Evening Post,1929,6,1,2803176,$0.05 ,,,,George Horace Lorimer,5,0,2803176,$0.05 
Saturday Evening Post,1929,6,8,2772082,$0.05 ,,,,George Horace Lorimer,5,0,2772082,$0.05 
Saturday Evening Post,1929,6,15,2751464,$0.05 ,,,,George Horace Lorimer,5,0,2751464,$0.05 
Saturday Evening Post,1929,6,22,2721031,$0.05 ,,,,George Horace Lorimer,5,0,2721031,$0.05 
Saturday Evening Post,1929,6,29,2708370,$0.05 ,,,,George Horace Lorimer,5,0,2708370,$0.05 
Saturday Evening Post,1929,7,6,2724266,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2724266,$0.05 
Saturday Evening Post,1929,7,13,2743779,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2743779,$0.05 
Saturday Evening Post,1929,7,20,2756675,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2756675,$0.05 
Saturday Evening Post,1929,7,27,2796268,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2796268,$0.05 
Saturday Evening Post,1929,8,3,2794705,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2794705,$0.05 
Saturday Evening Post,1929,8,10,2801416,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2801416,$0.05 
Saturday Evening Post,1929,8,17,2800967,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2800967,$0.05 
Saturday Evening Post,1929,8,24,2806689,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2806689,$0.05 
Saturday Evening Post,1929,8,31,2796405,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2796405,$0.05 
Saturday Evening Post,1929,9,7,2805710,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2805710,$0.05 
Saturday Evening Post,1929,9,14,2810761,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2810761,$0.05 
Saturday Evening Post,1929,9,21,2801215,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2801215,$0.05 
Saturday Evening Post,1929,9,28,2811123,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2811123,$0.05 
Saturday Evening Post,1929,10,5,2826371,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2826371,$0.05 
Saturday Evening Post,1929,10,12,2836512,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2836512,$0.05 
Saturday Evening Post,1929,10,19,2843473,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2843473,$0.05 
Saturday Evening Post,1929,10,26,2847612,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2847612,$0.05 
Saturday Evening Post,1929,11,2,2872645,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2872645,$0.05 
Saturday Evening Post,1929,11,9,2889699,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2889699,$0.05 
Saturday Evening Post,1929,11,16,2895466,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2895466,$0.05 
Saturday Evening Post,1929,11,23,2862224,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2862224,$0.05 
Saturday Evening Post,1929,11,30,2873640,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2873640,$0.05 
Saturday Evening Post,1929,12,7,2911792,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2911792,$0.05 
Saturday Evening Post,1929,12,14,2873766,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2873766,$0.05 
Saturday Evening Post,1929,12,21,2781528,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2781528,$0.05 
Saturday Evening Post,1929,12,28,2786461,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2786461,$0.05 
Saturday Evening Post,1930,1,4,2900072,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2900072,$0.05 
Saturday Evening Post,1930,1,11,2947275,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2947275,$0.05 
Saturday Evening Post,1930,1,18,2977902,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2977902,$0.05 
Saturday Evening Post,1930,1,25,2998558,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2998558,$0.05 
Saturday Evening Post,1930,2,1,3012049,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,3012049,$0.05 
Saturday Evening Post,1930,2,8,3012979,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,3012979,$0.05 
Saturday Evening Post,1930,2,15,3026589,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,3026589,$0.05 
Saturday Evening Post,1930,2,22,3049995,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,3049995,$0.05 
Saturday Evening Post,1930,3,1,3103498,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,3103498,$0.05 
Saturday Evening Post,1930,3,8,3060348,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,3060348,$0.05 
Saturday Evening Post,1930,3,15,3032876,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,3032876,$0.05 
Saturday Evening Post,1930,3,22,3010575,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,3010575,$0.05 
Saturday Evening Post,1930,3,29,2987781,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2987781,$0.05 
Saturday Evening Post,1930,4,5,2948322,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2948322,$0.05 
Saturday Evening Post,1930,4,12,2914344,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2914344,$0.05 
Saturday Evening Post,1930,4,19,2916025,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2916025,$0.05 
Saturday Evening Post,1930,4,26,2904212,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2904212,$0.05 
Saturday Evening Post,1930,5,3,2876413,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2876413,$0.05 
Saturday Evening Post,1930,5,10,2852064,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2852064,$0.05 
Saturday Evening Post,1930,5,17,2852933,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2852933,$0.05 
Saturday Evening Post,1930,5,24,2817598,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2817598,$0.05 
Saturday Evening Post,1930,5,31,2806753,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2806753,$0.05 
Saturday Evening Post,1930,6,7,2794264,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2794264,$0.05 
Saturday Evening Post,1930,6,14,2755511,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2755511,$0.05 
Saturday Evening Post,1930,6,21,2741530,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2741530,$0.05 
Saturday Evening Post,1930,6,28,2732984,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2732984,$0.05 
Saturday Evening Post,1930,7,5,2742946,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2742946,$0.05 
Saturday Evening Post,1930,7,12,2754793,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2754793,$0.05 
Saturday Evening Post,1930,7,19,2754316,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2754316,$0.05 
Saturday Evening Post,1930,7,26,2771857,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2771857,$0.05 
Saturday Evening Post,1930,8,2,2770171,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2770171,$0.05 
Saturday Evening Post,1930,8,9,2784319,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2784319,$0.05 
Saturday Evening Post,1930,8,16,2817490,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2817490,$0.05 
Saturday Evening Post,1930,8,23,2818142,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2818142,$0.05 
Saturday Evening Post,1930,8,30,2805626,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2805626,$0.05 
Saturday Evening Post,1930,9,6,2826621,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2826621,$0.05 
Saturday Evening Post,1930,9,13,2845623,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2845623,$0.05 
Saturday Evening Post,1930,9,20,2822533,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2822533,$0.05 
Saturday Evening Post,1930,9,27,2834601,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2834601,$0.05 
Saturday Evening Post,1930,10,4,2875897,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2875897,$0.05 
Saturday Evening Post,1930,10,11,2902160,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2902160,$0.05 
Saturday Evening Post,1930,10,18,2920727,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2920727,$0.05 
Saturday Evening Post,1930,10,25,2927413,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2927413,$0.05 
Saturday Evening Post,1930,11,1,2917956,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2917956,$0.05 
Saturday Evening Post,1930,11,8,2933855,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2933855,$0.05 
Saturday Evening Post,1930,11,15,2949979,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2949979,$0.05 
Saturday Evening Post,1930,11,22,2935144,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2935144,$0.05 
Saturday Evening Post,1930,11,29,2956971,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2956971,$0.05 
Saturday Evening Post,1930,12,6,2998786,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2998786,$0.05 
Saturday Evening Post,1930,12,13,2928274,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2928274,$0.05 
Saturday Evening Post,1930,12,20,2861768,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2861768,$0.05 
Saturday Evening Post,1930,12,27,2839992,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2839992,$0.05 
Saturday Evening Post,1931,1,3,2961583,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2961583,$0.05 
Saturday Evening Post,1931,1,10,2991408,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2991408,$0.05 
Saturday Evening Post,1931,1,17,3001083,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,3001083,$0.05 
Saturday Evening Post,1931,1,24,2995527,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2995527,$0.05 
Saturday Evening Post,1931,1,31,2999573,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2999573,$0.05 
Saturday Evening Post,1931,2,7,3020543,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,3020543,$0.05 
Saturday Evening Post,1931,2,14,3010408,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,3010408,$0.05 
Saturday Evening Post,1931,2,21,3007134,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,3007134,$0.05 
Saturday Evening Post,1931,2,28,3023161,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,3023161,$0.05 
Saturday Evening Post,1931,3,7,3107573,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,3107573,$0.05 
Saturday Evening Post,1931,3,14,3023451,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,3023451,$0.05 
Saturday Evening Post,1931,3,21,2995486,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2995486,$0.05 
Saturday Evening Post,1931,3,28,2977625,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2977625,$0.05 
Saturday Evening Post,1931,4,4,2978128,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2978128,$0.05 
Saturday Evening Post,1931,4,11,2920452,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2920452,$0.05 
Saturday Evening Post,1931,4,18,2879856,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2879856,$0.05 
Saturday Evening Post,1931,4,25,2912561,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2912561,$0.05 
Saturday Evening Post,1931,5,2,2875346,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2875346,$0.05 
Saturday Evening Post,1931,5,9,2844082,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2844082,$0.05 
Saturday Evening Post,1931,5,16,2831132,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2831132,$0.05 
Saturday Evening Post,1931,5,23,2790315,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2790315,$0.05 
Saturday Evening Post,1931,5,30,2769801,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2769801,$0.05 
Saturday Evening Post,1931,6,6,2786445,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2786445,$0.05 
Saturday Evening Post,1931,6,13,2728922,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2728922,$0.05 
Saturday Evening Post,1931,6,20,2617549,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2617549,$0.05 
Saturday Evening Post,1931,6,27,2677417,$0.05 ,,The Curtis Publishing Company,,George Horace Lorimer,5,0,2677417,$0.05 
Saturday Evening Post,1931,7,4,2663014,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2663014,$0.05 
Saturday Evening Post,1931,7,11,2713049,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2713049,$0.05 
Saturday Evening Post,1931,7,18,2709236,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2709236,$0.05 
Saturday Evening Post,1931,7,25,2742846,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2742846,$0.05 
Saturday Evening Post,1931,8,1,2740505,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2740505,$0.05 
Saturday Evening Post,1931,8,8,2781168,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2781168,$0.05 
Saturday Evening Post,1931,8,15,2835588,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2835588,$0.05 
Saturday Evening Post,1931,8,22,2838485,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2838485,$0.05 
Saturday Evening Post,1931,8,29,2889004,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2889004,$0.05 
Saturday Evening Post,1931,9,5,2861881,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2861881,$0.05 
Saturday Evening Post,1931,9,12,2870952,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2870952,$0.05 
Saturday Evening Post,1931,9,19,2871342,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2871342,$0.05 
Saturday Evening Post,1931,9,26,2882658,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2882658,$0.05 
Saturday Evening Post,1931,10,3,2953355,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2953355,$0.05 
Saturday Evening Post,1931,10,10,2885060,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2885060,$0.05 
Saturday Evening Post,1931,10,17,2893483,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2893483,$0.05 
Saturday Evening Post,1931,10,24,2909751,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2909751,$0.05 
Saturday Evening Post,1931,10,31,2927992,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2927992,$0.05 
Saturday Evening Post,1931,11,7,2954139,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2954139,$0.05 
Saturday Evening Post,1931,11,14,2985739,$0.05 ,slick,The Curtis Publishing Company,,George Horace Lorimer,5,3,2985739,$0.05 
